func_provider,func_mem,file_size,src_provider,dest_provider,same_region,upload_time,download_time
aws,512,100KB,aws,aws,True,1.015,5.019
aws,512,100KB,gcp,gcp,True,0.346,0.118
aws,512,100KB,aws,aws,True,0.201,0.235
aws,512,100KB,gcp,gcp,True,0.387,0.28
aws,512,100KB,aws,aws,True,0.236,0.175
aws,512,100KB,gcp,gcp,True,0.184,0.128
aws,512,100KB,aws,aws,True,0.147,0.158
aws,512,100KB,gcp,gcp,True,0.136,0.127
aws,512,100KB,aws,aws,True,0.171,0.146
aws,512,100KB,gcp,gcp,True,0.22,0.12
aws,512,100KB,aws,aws,True,0.22,0.229
aws,512,100KB,gcp,gcp,True,0.222,0.129
aws,512,100KB,aws,aws,True,0.42,0.281
aws,512,100KB,gcp,gcp,True,0.119,0.126
aws,512,100KB,aws,aws,True,0.16,0.068
aws,512,100KB,gcp,gcp,True,0.13,0.204
aws,512,100KB,aws,aws,True,0.109,0.092
aws,512,100KB,gcp,gcp,True,0.171,0.193
aws,512,100KB,aws,aws,True,0.117,0.109
aws,512,100KB,gcp,gcp,True,0.147,0.196
aws,512,100KB,aws,aws,True,0.12,0.08
aws,512,100KB,gcp,gcp,True,0.152,0.162
aws,512,100KB,aws,aws,True,0.158,0.119
aws,512,100KB,gcp,gcp,True,0.178,0.151
aws,512,100KB,aws,aws,True,0.239,0.111
aws,512,100KB,gcp,gcp,True,0.161,0.161
aws,512,100KB,aws,aws,True,0.459,0.197
aws,512,100KB,gcp,gcp,True,0.153,0.193
aws,512,100KB,aws,aws,True,0.298,0.069
aws,512,100KB,gcp,gcp,True,0.148,0.142
aws,1024,100KB,aws,aws,True,0.518,2.474
aws,1024,100KB,gcp,gcp,True,0.201,0.119
aws,1024,100KB,aws,aws,True,0.176,0.196
aws,1024,100KB,gcp,gcp,True,0.136,0.418
aws,1024,100KB,aws,aws,True,0.134,0.084
aws,1024,100KB,gcp,gcp,True,0.161,0.191
aws,1024,100KB,aws,aws,True,0.125,0.073
aws,1024,100KB,gcp,gcp,True,0.123,0.21
aws,1024,100KB,aws,aws,True,0.293,0.079
aws,1024,100KB,gcp,gcp,True,0.134,0.181
aws,1024,100KB,aws,aws,True,0.109,0.087
aws,1024,100KB,gcp,gcp,True,0.159,0.108
aws,1024,100KB,aws,aws,True,0.203,0.153
aws,1024,100KB,gcp,gcp,True,0.118,0.188
aws,1024,100KB,aws,aws,True,0.124,0.096
aws,1024,100KB,gcp,gcp,True,0.127,0.12
aws,1024,100KB,aws,aws,True,0.174,0.177
aws,1024,100KB,gcp,gcp,True,0.149,0.128
aws,1024,100KB,aws,aws,True,0.094,0.051
aws,1024,100KB,gcp,gcp,True,0.123,0.12
aws,1024,100KB,aws,aws,True,0.171,0.052
aws,1024,100KB,gcp,gcp,True,0.136,0.188
aws,1024,100KB,aws,aws,True,0.196,0.065
aws,1024,100KB,gcp,gcp,True,0.131,0.182
aws,1024,100KB,aws,aws,True,0.186,0.073
aws,1024,100KB,gcp,gcp,True,0.16,0.2
aws,1024,100KB,aws,aws,True,0.133,0.079
aws,1024,100KB,gcp,gcp,True,0.133,0.186
aws,1024,100KB,aws,aws,True,0.286,0.06
aws,1024,100KB,gcp,gcp,True,0.145,0.193
aws,2048,100KB,aws,aws,True,0.508,1.624
aws,2048,100KB,gcp,gcp,True,0.18,0.137
aws,2048,100KB,aws,aws,True,0.148,0.123
aws,2048,100KB,gcp,gcp,True,0.122,0.181
aws,2048,100KB,aws,aws,True,0.096,0.071
aws,2048,100KB,gcp,gcp,True,0.128,0.196
aws,2048,100KB,aws,aws,True,0.173,0.046
aws,2048,100KB,gcp,gcp,True,0.115,0.181
aws,2048,100KB,aws,aws,True,0.187,0.049
aws,2048,100KB,gcp,gcp,True,0.131,0.199
aws,2048,100KB,aws,aws,True,0.154,0.04
aws,2048,100KB,gcp,gcp,True,0.123,0.187
aws,2048,100KB,aws,aws,True,0.085,0.091
aws,2048,100KB,gcp,gcp,True,0.129,0.209
aws,2048,100KB,aws,aws,True,0.275,0.04
aws,2048,100KB,gcp,gcp,True,0.143,0.121
aws,2048,100KB,aws,aws,True,0.166,0.053
aws,2048,100KB,gcp,gcp,True,0.134,0.16
aws,2048,100KB,aws,aws,True,0.127,0.083
aws,2048,100KB,gcp,gcp,True,0.108,0.114
aws,2048,100KB,aws,aws,True,0.127,0.048
aws,2048,100KB,gcp,gcp,True,0.133,0.142
aws,2048,100KB,aws,aws,True,0.24,1.099
aws,2048,100KB,gcp,gcp,True,0.152,0.188
aws,2048,100KB,aws,aws,True,0.158,0.077
aws,2048,100KB,gcp,gcp,True,0.135,0.117
aws,2048,100KB,aws,aws,True,0.084,0.065
aws,2048,100KB,gcp,gcp,True,0.137,0.198
aws,2048,100KB,aws,aws,True,0.072,0.062
aws,2048,100KB,gcp,gcp,True,0.123,0.116
gcp,128,0,unknown,unknown,True,0,0
gcp,128,100KB,gcp,gcp,True,0.214,0.094
gcp,128,100KB,aws,aws,True,1.903,6.1
gcp,128,100KB,gcp,gcp,True,0.905,0.506
gcp,128,100KB,aws,aws,True,0.791,0.997
gcp,128,0,unknown,unknown,True,0,0
gcp,128,100KB,aws,aws,True,0.346,0.823
gcp,128,100KB,gcp,gcp,True,1.904,0.492
gcp,128,100KB,aws,aws,True,0.799,1.221
gcp,128,100KB,gcp,gcp,True,0.505,0.599
gcp,128,100KB,aws,aws,True,0.902,0.828
gcp,128,0,unknown,unknown,True,0,0
gcp,128,100KB,aws,aws,True,0.394,0.665
gcp,128,100KB,gcp,gcp,True,1.7,0.4
gcp,128,0,unknown,unknown,True,0,0
gcp,128,100KB,gcp,gcp,True,0.144,0.1
gcp,128,100KB,aws,aws,True,2.502,5.702
gcp,128,100KB,gcp,gcp,True,0.701,0.399
gcp,128,100KB,aws,aws,True,1.152,0.791
gcp,128,0,unknown,unknown,True,0,0
gcp,128,100KB,aws,aws,True,1.906,9.603
gcp,128,100KB,gcp,gcp,True,1.568,0.507
gcp,128,100KB,aws,aws,True,1.197,1.093
gcp,128,100KB,gcp,gcp,True,0.7,0.5
gcp,128,100KB,aws,aws,True,0.748,1.0
gcp,128,100KB,gcp,gcp,True,0.108,0.052
gcp,128,100KB,aws,aws,True,0.766,0.66
gcp,128,0,unknown,unknown,True,0,0
gcp,128,100KB,aws,aws,True,0.341,0.668
gcp,128,100KB,gcp,gcp,True,1.704,0.296
gcp,256,100KB,aws,aws,True,0.9,0.603
gcp,256,100KB,gcp,gcp,True,0.305,0.3
gcp,256,100KB,aws,aws,True,0.552,0.571
gcp,256,100KB,gcp,gcp,True,0.368,0.2
gcp,256,100KB,aws,aws,True,0.856,0.643
gcp,256,100KB,gcp,gcp,True,0.371,0.198
gcp,256,100KB,aws,aws,True,0.54,0.441
gcp,256,100KB,gcp,gcp,True,0.301,0.199
gcp,256,100KB,aws,aws,True,0.387,0.36
gcp,256,100KB,gcp,gcp,True,0.279,0.102
gcp,256,100KB,aws,aws,True,0.275,0.497
gcp,256,100KB,gcp,gcp,True,0.193,0.063
gcp,256,100KB,aws,aws,True,0.325,0.436
gcp,256,100KB,gcp,gcp,True,0.2,0.046
gcp,256,100KB,aws,aws,True,0.845,0.556
gcp,256,100KB,gcp,gcp,True,0.298,0.103
gcp,256,100KB,aws,aws,True,0.365,0.699
gcp,256,100KB,gcp,gcp,True,0.171,0.069
gcp,256,100KB,aws,aws,True,0.313,0.467
gcp,256,100KB,gcp,gcp,True,0.146,0.031
gcp,256,100KB,aws,aws,True,0.487,0.474
gcp,256,100KB,gcp,gcp,True,0.18,0.039
gcp,256,100KB,aws,aws,True,0.258,0.482
gcp,256,100KB,gcp,gcp,True,0.298,0.101
gcp,256,100KB,aws,aws,True,0.699,0.68
gcp,256,100KB,gcp,gcp,True,0.263,0.101
gcp,256,100KB,aws,aws,True,0.434,0.591
gcp,256,100KB,gcp,gcp,True,0.294,0.105
gcp,256,100KB,aws,aws,True,0.307,0.431
gcp,256,100KB,gcp,gcp,True,0.296,0.052
gcp,512,100KB,aws,aws,True,0.309,0.727
gcp,512,100KB,gcp,gcp,True,0.184,0.095
gcp,512,100KB,aws,aws,True,0.398,0.398
gcp,512,100KB,gcp,gcp,True,0.193,0.064
gcp,512,100KB,aws,aws,True,0.282,0.31
gcp,512,100KB,gcp,gcp,True,0.201,0.044
gcp,512,100KB,aws,aws,True,0.496,0.447
gcp,512,100KB,gcp,gcp,True,0.151,0.038
gcp,512,100KB,aws,aws,True,0.325,0.316
gcp,512,100KB,gcp,gcp,True,0.145,0.053
gcp,512,100KB,aws,aws,True,0.272,0.354
gcp,512,100KB,gcp,gcp,True,0.082,0.046
gcp,512,100KB,aws,aws,True,0.27,0.331
gcp,512,100KB,gcp,gcp,True,0.107,0.047
gcp,512,100KB,aws,aws,True,0.264,0.406
gcp,512,100KB,gcp,gcp,True,0.151,0.044
gcp,512,100KB,aws,aws,True,0.277,0.327
gcp,512,100KB,gcp,gcp,True,0.105,0.049
gcp,512,100KB,aws,aws,True,0.423,0.469
gcp,512,100KB,gcp,gcp,True,0.103,0.035
gcp,512,100KB,aws,aws,True,0.259,0.372
gcp,512,100KB,gcp,gcp,True,0.147,0.045
gcp,512,100KB,aws,aws,True,0.257,0.343
gcp,512,100KB,gcp,gcp,True,0.2,0.08
gcp,512,100KB,aws,aws,True,0.413,0.536
gcp,512,100KB,gcp,gcp,True,0.125,0.035
gcp,512,100KB,aws,aws,True,0.266,0.369
gcp,512,100KB,gcp,gcp,True,0.172,0.091
gcp,512,100KB,aws,aws,True,0.273,0.401
gcp,512,100KB,gcp,gcp,True,0.16,0.044
gcp,1024,100KB,aws,aws,True,0.335,0.4
gcp,1024,100KB,gcp,gcp,True,0.162,0.056
gcp,1024,100KB,aws,aws,True,0.315,0.299
gcp,1024,100KB,gcp,gcp,True,0.138,0.044
gcp,1024,100KB,aws,aws,True,0.3,0.359
gcp,1024,100KB,gcp,gcp,True,0.099,0.066
gcp,1024,100KB,aws,aws,True,0.26,0.343
gcp,1024,100KB,gcp,gcp,True,0.098,0.048
gcp,1024,100KB,aws,aws,True,0.275,0.428
gcp,1024,100KB,gcp,gcp,True,0.12,0.041
gcp,1024,100KB,aws,aws,True,0.251,0.412
gcp,1024,100KB,gcp,gcp,True,0.095,0.037
gcp,1024,100KB,aws,aws,True,0.295,0.384
gcp,1024,100KB,gcp,gcp,True,0.097,0.048
gcp,1024,100KB,aws,aws,True,0.331,0.348
gcp,1024,100KB,gcp,gcp,True,0.11,0.042
gcp,1024,100KB,aws,aws,True,0.272,0.393
gcp,1024,100KB,gcp,gcp,True,0.142,0.035
gcp,1024,100KB,aws,aws,True,0.265,0.384
gcp,1024,100KB,gcp,gcp,True,0.094,0.045
gcp,1024,100KB,aws,aws,True,0.251,0.418
gcp,1024,100KB,gcp,gcp,True,0.089,0.037
gcp,1024,100KB,aws,aws,True,0.393,0.411
gcp,1024,100KB,gcp,gcp,True,0.09,0.044
gcp,1024,100KB,aws,aws,True,0.24,0.374
gcp,1024,100KB,gcp,gcp,True,0.088,0.039
gcp,1024,100KB,aws,aws,True,0.252,0.393
gcp,1024,100KB,gcp,gcp,True,0.088,0.041
gcp,1024,100KB,aws,aws,True,0.313,0.374
gcp,1024,100KB,gcp,gcp,True,0.098,0.047
gcp,2048,100KB,aws,aws,True,0.314,0.384
gcp,2048,100KB,gcp,gcp,True,0.107,0.054
gcp,2048,100KB,aws,aws,True,0.308,0.336
gcp,2048,100KB,gcp,gcp,True,0.092,0.063
gcp,2048,100KB,aws,aws,True,0.233,0.352
gcp,2048,100KB,gcp,gcp,True,0.134,0.043
gcp,2048,100KB,aws,aws,True,0.297,0.407
gcp,2048,100KB,gcp,gcp,True,0.097,0.052
gcp,2048,100KB,aws,aws,True,0.256,0.358
gcp,2048,100KB,gcp,gcp,True,0.098,0.049
gcp,2048,100KB,aws,aws,True,0.265,0.33
gcp,2048,100KB,gcp,gcp,True,0.092,0.04
gcp,2048,100KB,aws,aws,True,0.234,0.319
gcp,2048,100KB,gcp,gcp,True,0.107,0.045
gcp,2048,100KB,aws,aws,True,0.318,0.318
gcp,2048,100KB,gcp,gcp,True,0.091,0.033
gcp,2048,100KB,aws,aws,True,0.235,0.296
gcp,2048,100KB,gcp,gcp,True,0.091,0.051
gcp,2048,100KB,aws,aws,True,0.266,0.373
gcp,2048,100KB,gcp,gcp,True,0.098,0.044
gcp,2048,100KB,aws,aws,True,0.25,0.386
gcp,2048,100KB,gcp,gcp,True,0.082,0.058
gcp,2048,100KB,aws,aws,True,0.277,0.39
gcp,2048,100KB,gcp,gcp,True,0.113,0.049
gcp,2048,100KB,aws,aws,True,0.263,0.377
gcp,2048,100KB,gcp,gcp,True,0.094,0.043
gcp,2048,100KB,aws,aws,True,0.241,0.432
gcp,2048,100KB,gcp,gcp,True,0.092,0.042
gcp,2048,100KB,aws,aws,True,0.316,0.448
gcp,2048,100KB,gcp,gcp,True,0.111,0.067
aws,128,0,unknown,unknown,True,0,0
aws,128,100KB,gcp,gcp,True,3.285,1.94
aws,128,0,unknown,unknown,True,0,0
aws,256,100KB,aws,aws,True,3.661,11.12
aws,256,100KB,gcp,gcp,True,0.748,0.28
aws,256,100KB,aws,aws,True,0.519,0.559
aws,512,100KB,aws,aws,True,1.3,5.359
aws,512,100KB,gcp,gcp,True,0.323,0.123
aws,512,100KB,aws,aws,True,0.319,0.225
aws,1024,100KB,aws,aws,True,0.479,2.022
aws,1024,100KB,gcp,gcp,True,0.207,0.196
aws,1024,100KB,aws,aws,True,0.155,0.066
aws,2048,100KB,aws,aws,True,0.485,1.103
aws,2048,100KB,gcp,gcp,True,0.167,0.13
aws,2048,100KB,aws,aws,True,0.159,0.11
gcp,128,100KB,aws,aws,True,0.315,0.778
gcp,128,100KB,gcp,gcp,True,1.602,0.494
gcp,128,100KB,aws,aws,True,0.898,0.795
gcp,256,100KB,aws,aws,True,0.334,0.839
gcp,256,100KB,gcp,gcp,True,1.204,0.209
gcp,256,100KB,aws,aws,True,0.569,0.651
gcp,512,100KB,aws,aws,True,0.303,0.696
gcp,512,100KB,gcp,gcp,True,0.331,0.126
gcp,512,100KB,aws,aws,True,0.242,0.234
gcp,1024,100KB,aws,aws,True,0.506,1.685
gcp,1024,100KB,gcp,gcp,True,0.318,0.141
gcp,1024,100KB,aws,aws,True,0.276,0.401
gcp,2048,100KB,aws,aws,True,0.363,0.833
gcp,2048,100KB,gcp,gcp,True,0.216,0.067
gcp,2048,100KB,aws,aws,True,0.258,0.342
aws,128,0,unknown,unknown,True,0,0
aws,128,1KB,gcp,gcp,False,2.646,0.4
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,2.559,0.46
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,4.058,0.438
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,3.287,0.461
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,1.918,0.34
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,1.966,0.262
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,2.298,0.459
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,1.746,0.441
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,4.181,0.638
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,3.04,0.321
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,3.717,0.355
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,4.32,0.442
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,4.359,1.177
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,1.391,0.38
aws,128,0,unknown,unknown,False,0,0
aws,128,1KB,gcp,gcp,False,2.747,0.381
aws,256,1KB,aws,aws,False,3.218,11.101
aws,256,1KB,gcp,gcp,False,0.888,0.191
aws,256,1KB,aws,aws,False,0.99,0.885
aws,256,1KB,gcp,gcp,False,0.881,0.179
aws,256,1KB,aws,aws,False,1.051,0.855
aws,256,1KB,gcp,gcp,False,0.259,0.854
aws,256,1KB,aws,aws,False,0.974,0.916
aws,256,1KB,gcp,gcp,False,0.881,0.174
aws,256,1KB,aws,aws,False,1.196,0.763
aws,256,1KB,gcp,gcp,False,0.877,0.181
aws,256,1KB,aws,aws,False,0.929,0.784
aws,256,1KB,gcp,gcp,False,0.835,0.178
aws,256,1KB,aws,aws,False,0.929,0.785
aws,256,1KB,gcp,gcp,False,0.889,0.167
aws,256,1KB,aws,aws,False,1.015,0.739
aws,256,1KB,gcp,gcp,False,0.915,0.171
aws,256,1KB,aws,aws,False,0.988,0.746
aws,256,1KB,gcp,gcp,False,0.891,0.171
aws,256,1KB,aws,aws,False,0.963,0.741
aws,256,1KB,gcp,gcp,False,0.246,0.853
aws,256,1KB,aws,aws,False,1.029,0.723
aws,256,1KB,gcp,gcp,False,0.867,0.188
aws,256,1KB,aws,aws,False,0.934,0.746
aws,256,1KB,gcp,gcp,False,0.886,0.168
aws,256,1KB,aws,aws,False,1.031,0.807
aws,256,1KB,gcp,gcp,False,0.894,0.165
aws,256,1KB,aws,aws,False,0.954,0.749
aws,256,1KB,gcp,gcp,False,0.263,0.86
aws,256,1KB,aws,aws,False,0.999,0.732
aws,256,1KB,gcp,gcp,False,0.369,0.86
aws,512,1KB,aws,aws,False,1.564,6.42
aws,512,1KB,gcp,gcp,False,0.86,0.195
aws,512,1KB,aws,aws,False,0.939,0.782
aws,512,1KB,gcp,gcp,False,0.869,0.184
aws,512,1KB,aws,aws,False,0.929,0.7
aws,512,1KB,gcp,gcp,False,0.873,0.184
aws,512,1KB,aws,aws,False,0.936,0.817
aws,512,1KB,gcp,gcp,False,0.885,0.181
aws,512,1KB,aws,aws,False,1.009,0.748
aws,512,1KB,gcp,gcp,False,0.871,0.189
aws,512,1KB,aws,aws,False,0.933,0.729
aws,512,1KB,gcp,gcp,False,1.353,0.186
aws,512,1KB,aws,aws,False,0.894,0.742
aws,512,1KB,gcp,gcp,False,1.082,1.032
aws,512,1KB,aws,aws,False,0.921,0.747
aws,512,1KB,gcp,gcp,False,0.888,0.168
aws,512,1KB,aws,aws,False,0.939,0.759
aws,512,1KB,gcp,gcp,False,0.882,0.171
aws,512,1KB,aws,aws,False,0.88,0.725
aws,512,1KB,gcp,gcp,False,0.219,0.86
aws,512,1KB,aws,aws,False,0.906,0.708
aws,512,1KB,gcp,gcp,False,0.893,0.172
aws,512,1KB,aws,aws,False,0.909,0.716
aws,512,1KB,gcp,gcp,False,0.238,0.864
aws,512,1KB,aws,aws,False,0.986,0.754
aws,512,1KB,gcp,gcp,False,0.887,0.174
aws,512,1KB,aws,aws,False,0.904,0.735
aws,512,1KB,gcp,gcp,False,0.892,0.168
aws,512,1KB,aws,aws,False,0.935,0.701
aws,512,1KB,gcp,gcp,False,0.888,0.168
aws,1024,1KB,aws,aws,False,1.177,2.679
aws,1024,1KB,gcp,gcp,False,0.264,0.816
aws,1024,1KB,aws,aws,False,0.91,0.726
aws,1024,1KB,gcp,gcp,False,0.221,0.857
aws,1024,1KB,aws,aws,False,0.903,0.716
aws,1024,1KB,gcp,gcp,False,0.218,0.848
aws,1024,1KB,aws,aws,False,0.92,0.698
aws,1024,1KB,gcp,gcp,False,0.895,0.169
aws,1024,1KB,aws,aws,False,0.896,0.71
aws,1024,1KB,gcp,gcp,False,0.888,0.176
aws,1024,1KB,aws,aws,False,0.904,0.714
aws,1024,1KB,gcp,gcp,False,0.228,0.857
aws,1024,1KB,aws,aws,False,0.878,0.695
aws,1024,1KB,gcp,gcp,False,0.221,0.859
aws,1024,1KB,aws,aws,False,0.879,0.69
aws,1024,1KB,gcp,gcp,False,0.223,0.865
aws,1024,1KB,aws,aws,False,0.893,0.705
aws,1024,1KB,gcp,gcp,False,0.22,0.858
aws,1024,1KB,aws,aws,False,0.909,0.719
aws,1024,1KB,gcp,gcp,False,0.221,0.859
aws,1024,1KB,aws,aws,False,0.912,0.704
aws,1024,1KB,gcp,gcp,False,0.217,0.854
aws,1024,1KB,aws,aws,False,0.886,0.719
aws,1024,1KB,gcp,gcp,False,0.225,0.855
aws,1024,1KB,aws,aws,False,0.892,0.714
aws,1024,1KB,gcp,gcp,False,0.224,0.859
aws,1024,1KB,aws,aws,False,0.891,0.69
aws,1024,1KB,gcp,gcp,False,0.22,0.864
aws,1024,1KB,aws,aws,False,0.912,0.71
aws,1024,1KB,gcp,gcp,False,0.218,0.859
aws,2048,1KB,aws,aws,False,1.06,2.061
aws,2048,1KB,gcp,gcp,False,0.727,0.734
aws,2048,1KB,aws,aws,False,0.919,0.743
aws,2048,1KB,gcp,gcp,False,0.225,0.857
aws,2048,1KB,aws,aws,False,0.916,0.736
aws,2048,1KB,gcp,gcp,False,0.219,0.861
aws,2048,1KB,aws,aws,False,0.883,0.718
aws,2048,1KB,gcp,gcp,False,0.221,0.858
aws,2048,1KB,aws,aws,False,0.909,0.719
aws,2048,1KB,gcp,gcp,False,0.221,0.862
aws,2048,1KB,aws,aws,False,0.907,0.713
aws,2048,1KB,gcp,gcp,False,0.23,0.862
aws,2048,1KB,aws,aws,False,0.917,0.697
aws,2048,1KB,gcp,gcp,False,0.226,0.865
aws,2048,1KB,aws,aws,False,0.88,0.691
aws,2048,1KB,gcp,gcp,False,0.894,0.168
aws,2048,1KB,aws,aws,False,0.896,0.69
aws,2048,1KB,gcp,gcp,False,0.226,0.861
aws,2048,1KB,aws,aws,False,0.902,0.711
aws,2048,1KB,gcp,gcp,False,0.215,0.858
aws,2048,1KB,aws,aws,False,0.903,0.706
aws,2048,1KB,gcp,gcp,False,0.89,0.168
aws,2048,1KB,aws,aws,False,0.901,0.694
aws,2048,1KB,gcp,gcp,False,0.899,0.162
aws,2048,1KB,aws,aws,False,0.892,0.717
aws,2048,1KB,gcp,gcp,False,0.901,0.161
aws,2048,1KB,aws,aws,False,0.903,0.714
aws,2048,1KB,gcp,gcp,False,0.212,0.863
aws,2048,1KB,aws,aws,False,0.908,0.715
aws,2048,1KB,gcp,gcp,False,0.897,0.168
gcp,128,1KB,aws,aws,False,1.254,1.399
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,0.851,1.101
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,0.853,1.539
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,2.696,11.711
gcp,128,0,unknown,unknown,False,0,0
gcp,128,0,unknown,unknown,False,0,0
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,3.674,13.774
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,3.202,11.721
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,3.003,10.002
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,0.85,1.109
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,2.601,10.608
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,2.409,10.697
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,0.854,1.092
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,0.853,1.14
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,3.002,11.202
gcp,128,0,unknown,unknown,False,0,0
gcp,128,1KB,aws,aws,False,0.943,1.262
gcp,128,0,unknown,unknown,False,0,0
gcp,256,1KB,aws,aws,False,0.807,0.734
gcp,256,1KB,gcp,gcp,False,0.878,0.193
gcp,256,1KB,aws,aws,False,0.812,0.79
gcp,256,1KB,gcp,gcp,False,0.251,0.879
gcp,256,1KB,aws,aws,False,0.789,0.688
gcp,256,1KB,gcp,gcp,False,0.227,0.869
gcp,256,1KB,aws,aws,False,0.96,0.665
gcp,256,1KB,gcp,gcp,False,0.398,0.9
gcp,256,1KB,aws,aws,False,0.809,0.716
gcp,256,1KB,gcp,gcp,False,0.244,0.177
gcp,256,1KB,aws,aws,False,0.821,0.723
gcp,256,1KB,gcp,gcp,False,0.243,0.87
gcp,256,1KB,aws,aws,False,0.881,0.754
gcp,256,1KB,gcp,gcp,False,0.253,0.878
gcp,256,1KB,aws,aws,False,0.799,0.639
gcp,256,1KB,gcp,gcp,False,0.399,0.199
gcp,256,1KB,aws,aws,False,0.789,0.849
gcp,256,1KB,gcp,gcp,False,0.221,0.169
gcp,256,1KB,aws,aws,False,0.784,0.634
gcp,256,1KB,gcp,gcp,False,0.236,0.168
gcp,256,1KB,aws,aws,False,0.779,0.649
gcp,256,1KB,gcp,gcp,False,0.21,0.166
gcp,256,1KB,aws,aws,False,0.806,0.645
gcp,256,1KB,gcp,gcp,False,0.215,0.171
gcp,256,1KB,aws,aws,False,0.811,0.662
gcp,256,1KB,gcp,gcp,False,0.227,0.167
gcp,256,1KB,aws,aws,False,0.862,0.645
gcp,256,1KB,gcp,gcp,False,0.215,0.168
gcp,256,1KB,aws,aws,False,0.815,0.683
gcp,256,1KB,gcp,gcp,False,0.218,0.167
gcp,512,1KB,aws,aws,False,0.886,1.31
gcp,512,1KB,gcp,gcp,False,0.896,0.177
gcp,512,1KB,aws,aws,False,0.815,0.645
gcp,512,1KB,gcp,gcp,False,0.238,0.865
gcp,512,1KB,aws,aws,False,0.885,0.656
gcp,512,1KB,gcp,gcp,False,0.271,0.873
gcp,512,1KB,aws,aws,False,0.807,0.62
gcp,512,1KB,gcp,gcp,False,0.253,0.877
gcp,512,1KB,aws,aws,False,0.81,0.637
gcp,512,1KB,gcp,gcp,False,0.899,0.175
gcp,512,1KB,aws,aws,False,0.801,0.766
gcp,512,1KB,gcp,gcp,False,0.236,0.871
gcp,512,1KB,aws,aws,False,0.801,0.621
gcp,512,1KB,gcp,gcp,False,0.214,0.867
gcp,512,1KB,aws,aws,False,0.793,0.665
gcp,512,1KB,gcp,gcp,False,0.226,0.873
gcp,512,1KB,aws,aws,False,0.788,0.64
gcp,512,1KB,gcp,gcp,False,0.219,0.169
gcp,512,1KB,aws,aws,False,0.901,0.672
gcp,512,1KB,gcp,gcp,False,0.238,0.171
gcp,512,1KB,aws,aws,False,0.796,0.631
gcp,512,1KB,gcp,gcp,False,0.242,0.166
gcp,512,1KB,aws,aws,False,0.795,0.648
gcp,512,1KB,gcp,gcp,False,0.891,0.181
gcp,512,1KB,aws,aws,False,0.79,0.633
gcp,512,1KB,gcp,gcp,False,0.225,0.892
gcp,512,1KB,aws,aws,False,0.813,0.637
gcp,512,1KB,gcp,gcp,False,0.232,0.875
gcp,512,1KB,aws,aws,False,0.821,0.629
gcp,512,1KB,gcp,gcp,False,0.22,0.194
gcp,1024,1KB,aws,aws,False,0.853,1.178
gcp,1024,1KB,gcp,gcp,False,0.895,0.176
gcp,1024,1KB,aws,aws,False,0.822,0.624
gcp,1024,1KB,gcp,gcp,False,0.221,0.894
gcp,1024,1KB,aws,aws,False,0.791,0.64
gcp,1024,1KB,gcp,gcp,False,0.231,0.874
gcp,1024,1KB,aws,aws,False,0.786,0.664
gcp,1024,1KB,gcp,gcp,False,0.226,0.88
gcp,1024,1KB,aws,aws,False,0.811,0.639
gcp,1024,1KB,gcp,gcp,False,0.229,0.169
gcp,1024,1KB,aws,aws,False,0.795,0.618
gcp,1024,1KB,gcp,gcp,False,0.895,0.172
gcp,1024,1KB,aws,aws,False,0.804,0.657
gcp,1024,1KB,gcp,gcp,False,0.217,0.88
gcp,1024,1KB,aws,aws,False,0.797,0.619
gcp,1024,1KB,gcp,gcp,False,0.219,0.879
